,Tweet ID,Sentiment
1115,623422149810741248,positive
1116,623429815090069504,neutral
1117,623431152183963648,neutral
1118,623431906814787584,positive
1119,623434846875086848,positive
1120,623443068373463041,positive
1121,623445076291809280,neutral
1122,623445570531672064,neutral
1123,623446434621296644,neutral
1124,623451018907545600,positive
1125,623461844024320001,neutral
1126,623465066189467648,neutral
1127,623469327006564353,positive
1128,623469818826616832,neutral
1129,623472427167838209,neutral
1130,623474886401503232,positive
1131,623479324038012928,neutral
1132,623482552817426432,neutral
1133,623484407492415488,positive
1134,623485421012566016,neutral
1135,623487576423464960,neutral
1136,623489309849489408,negative
1137,623489499704750080,negative
1138,623492956964532225,neutral
1139,623495198119694336,positive
1140,623495382564143104,positive
1141,623501128290832384,neutral
1142,623506569439916032,positive
1143,623515784116105217,neutral
1144,623516199364784128,neutral
1145,623517428643794945,neutral
1146,623518308378107905,positive
1147,623522208846086145,positive
1148,623522362172936192,positive
1149,623526807199981568,neutral
1150,623531135654428672,neutral
1151,623537426653421568,positive
1152,623538479373258752,neutral
1153,623540902791917568,positive
1154,623543168865300480,positive
1155,623543509526577152,neutral
1156,623547496833384448,positive
1157,623549728991612929,neutral
1158,623556331002310656,negative
1159,623557697674194944,neutral
1160,623558057763696640,neutral
1161,623558634149158916,neutral
1162,623559106822057992,negative
1163,623561325671784448,negative
1164,623563617166827520,positive
1165,623564303866552320,neutral
1166,623568313994604544,neutral
1167,623568907949858820,neutral
1168,623569878155440128,positive
1169,623572030663852032,positive
1170,623572952328601600,neutral
1171,623574163249217536,positive
1172,623574668671238144,neutral
1173,623576040431058946,positive
1174,623576064053260288,neutral
1175,623577188898598912,positive
1176,623577401713426433,neutral
1177,623579047365206016,neutral
1178,623580141189509120,neutral
1179,623582725438636033,neutral
1180,623583340810117120,neutral
1181,623584121248460800,neutral
1182,623584293235900417,neutral
1183,623584869663137792,positive
1184,623585605851594752,positive
1185,623586068453941248,neutral
1186,623586798157959168,neutral
1187,623587930003668992,neutral
1188,623587967047716865,positive
1189,623588266168594432,neutral
1190,623593077907718144,neutral
1191,623595153874403328,positive
1192,623598768810815488,neutral
1193,623600732198055936,positive
1194,623603599143112704,positive
1195,623604296827846657,neutral
1196,623607923969794048,neutral
1197,623609196915871744,positive
1198,623612671506690048,neutral
1199,623615084263124992,positive
1200,623619467923357696,neutral
1201,623620574653345792,neutral
1202,623621887256498176,neutral
1203,623622639047864320,neutral
1204,623622780895002624,positive
1205,623622801887334400,positive
1206,623623938661347328,neutral
1207,623624038221500417,positive
1208,623625758586572800,positive
1209,623627361309851648,positive
1210,623628200287928321,neutral
1211,623628921662128129,neutral
1212,623629948209786880,negative
1213,623629987355168768,negative
1214,623632935384514561,neutral
1215,623634417089691652,neutral
1216,623636046933311488,positive
1217,623636076297617408,positive
1218,623639470244499456,neutral
1219,623640259318939649,neutral
1220,623640690526916609,neutral
1221,623641683322904576,neutral
1222,623643060514242560,neutral
1223,623644501110685696,neutral
1224,623645099847733248,positive
1225,623645265908629505,neutral
1226,623645525414387712,negative
1227,623647036949139456,negative
1228,623647305745473536,neutral
1229,623647855706701824,negative
1230,623648855574376448,neutral
1231,623649123393241089,neutral
1232,623649203798077440,neutral
1233,623650277615345664,positive
1234,623650714615738372,negative
1235,623651788823097344,neutral
1236,623652262162890752,neutral
1237,623652842646151168,negative
1238,623653123333079041,negative
1239,623653268913291265,neutral
1240,623653458416152576,negative
1241,623653696346439684,neutral
1242,623653752659177472,positive
1243,623656081588248576,neutral
1244,623656107546931200,neutral
1245,623658482768568320,positive
1246,623659778447781889,positive
1247,623660327553511424,positive
1248,623661671207145472,neutral
1249,623662996720644096,neutral
1250,623663659412094976,positive
1251,623667868958371840,neutral
1252,623668288002912256,positive
1253,623668562230689792,positive
1254,623668779583729664,neutral
1255,623671258476093440,positive
1256,623672744681472001,neutral
1257,623673887650410496,neutral
1258,623676870710706176,neutral
1259,623676956609884160,negative
1260,623678833544171520,neutral
1261,623679669951336448,neutral
1262,623680560997666817,neutral
1263,623683257704382464,positive
1264,623684340325728256,neutral
1265,623684885534736384,neutral
1266,623685352113332224,neutral
1267,623686403289911296,neutral
1268,623687635979079680,positive
1269,623688018004738053,neutral
1270,623688970879283200,neutral
1271,623690729630515201,positive
1272,623692477829136386,neutral
1273,623692890154340352,negative
1274,623694025548279809,positive
1275,623694658158358528,positive
1276,623698215997702144,positive
1277,623699452583407617,neutral
1278,623700485078323201,neutral
1279,623704352017006593,positive
1280,623706487051939840,positive
1281,623706494513627136,neutral
1282,623706747044151296,neutral
1283,623707786837405696,positive
1284,623709159146541056,positive
1285,623709410674606081,neutral
1286,623710235040026625,positive
1287,623711624608804864,neutral
1288,623712936700174340,neutral
1289,623714163102236672,positive
1290,623714816713035777,neutral
1291,623714941833359360,neutral
1292,623716544548241408,positive
1293,623717988018057217,positive
1294,623718834667544576,neutral
1295,623724361460109312,neutral
1296,623725997943160833,negative
1297,623726001923567616,neutral
1298,623726490207809536,positive
1299,623726724467961856,positive
1300,623732336581079040,neutral
1301,623733386625073152,positive
1302,623733520096186368,positive
1303,623735769073590272,neutral
1304,623737301751963648,positive
1305,623739245010644993,neutral
1306,623739595591544834,positive
1307,623740215606120448,neutral
1308,623740774601994240,neutral
1309,623740914217803776,positive
1310,623742042124881920,positive
1311,623743278492463104,neutral
1312,623743515663601668,positive
1313,623744384593362944,positive
1314,623745995805990912,neutral
1315,623746649874145284,positive
1316,623749129940901888,positive
1317,623749306659524608,positive
1318,623749561413173248,positive
1319,623750682684882944,positive
1320,623751977336332288,neutral
1321,623752429872529408,positive
1322,623752516438765568,positive
1323,623753126105878533,neutral
1324,623753816198922241,neutral
1325,623755580482658304,neutral
1326,623758699954311169,negative
1327,623759093266784257,positive
1328,623759449069645824,positive
1329,623761523719208961,positive
1330,623762707288825856,negative
1331,623766171674763264,positive
1332,623767875204071424,positive
1333,623768286749175808,positive
1334,623769338907131904,positive
1335,623769529152348160,positive
1336,623770187456643072,positive
1337,623770324874711040,positive
1338,623770815138504704,positive
1339,623771318027202561,positive
1340,623774729669771264,neutral
1341,623774837920497664,positive
1342,623775251302883328,positive
1343,623777334538190848,neutral
1344,623778488189718529,positive
1345,623778797222031360,negative
1346,623780984182439936,positive
1347,623782471470055424,neutral
1348,623783154898366464,positive
1349,623783257994231808,neutral
1350,623784051380518912,neutral
1351,623784703380860928,positive
1352,623785489628307456,negative
1353,623785751784869888,positive
1354,623787772805931008,positive
1355,623790053161046016,positive
1356,623790971629797377,positive
1357,623791139158683648,positive
1358,623791530789224448,positive
1359,623791599475126272,neutral
1360,623793536966782976,positive
1361,623796144523472896,positive
1362,623796204229373952,negative
1363,623797322741366784,positive
1364,623797546461360128,positive
1365,623801737439264768,neutral
1366,623802787432939520,positive
1367,623805341218795520,neutral
1368,623807452211990528,positive
1369,623807622869876736,negative
1370,623808822906355712,positive
1371,623809125303066624,positive
1372,623809482582175746,positive
1373,623809511145492480,positive
1374,623810031461494784,neutral
1375,623810556156194816,positive
1376,623810728663851008,positive
1377,623813660222320640,positive
1378,623814078717427712,positive
1379,623815089775362048,positive
1380,623815549190053888,positive
1381,623817496752189440,positive
1382,623817680747896832,positive
1383,623819676108206080,positive
1384,623820441614962688,negative
1385,623820840111616000,neutral
1386,623820941114638336,positive
1387,623820976824918017,positive
1388,623821243561734144,positive
1389,623821882983337985,positive
1390,623823123469602817,neutral
1391,623825610096418816,positive
1392,623825772365492224,negative
1393,623829261519069184,positive
1394,623830994408312833,positive
1395,623831954652270592,negative
1396,623833140679843840,positive
1397,623833340819288069,positive
1398,623835004582371328,neutral
1399,623835029643350016,neutral
1400,623835391225896960,neutral
1401,623837236086374400,neutral
1402,623837686210670592,neutral
1403,623838876331847680,positive
1404,623840063454101504,neutral
1405,623840305297641472,positive
1406,623841753519493122,positive
1407,623842205522882560,positive
1408,623842206173016064,negative
1409,623842297646575616,positive
1410,623842981246799872,positive
1411,623843673986494464,positive
1412,623844613594320896,positive
1413,623845149739753473,positive
1414,623845455319990272,neutral
1415,623846288317153280,neutral
