Unnamed: 0,Topic,Sentiment,TweetId,TweetDate,TweetText,VADER_Score,VADER_Compound,VADER_Sentiment,SentiStrengthSentiment,SentiStrengthScore,BERTSentiment2,BERTDetails2,BERTSentiment3,BERTDetails3
59,apple,positive,1.26065e+17,Mon Oct 17 22:38:18 +0000 2011,@apple loving the new IOS5 upgrade for the iPhone!,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.636}",0.636,Positive,Positive,4,Negative,"tensor([[ 0.1285,  0.6799, -0.5930]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2037, -0.0605, -0.0595]], grad_fn=<AddmmBackward>)"
60,apple,positive,1.26064e+17,Mon Oct 17 22:34:31 +0000 2011,The nice @apple tech support guy fixed my iTouch =D,"{'neg': 0.0, 'neu': 0.423, 'pos': 0.577, 'compound': 0.8602}",0.8602,Positive,Positive,1,Neutral,"tensor([[ 0.1855,  1.0486, -0.6472]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0066, -0.2516,  0.0174]], grad_fn=<AddmmBackward>)"
61,apple,positive,1.26063e+17,Mon Oct 17 22:33:41 +0000 2011,Once again getting great customer service from the @apple store at millenia mall.,"{'neg': 0.0, 'neu': 0.745, 'pos': 0.255, 'compound': 0.6249}",0.6249,Positive,Positive,2,Neutral,"tensor([[-0.2951,  0.2284, -0.5719]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.4826,  0.1005, -0.1823]], grad_fn=<AddmmBackward>)"
62,apple,positive,1.26059e+17,Mon Oct 17 22:17:59 +0000 2011,Is it just me or is #iOS5 faster for the iPad? @apple,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.3924,  0.5107, -0.1171]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3553, -0.3835, -0.0727]], grad_fn=<AddmmBackward>)"
63,apple,positive,1.26059e+17,Mon Oct 17 22:17:57 +0000 2011,I love our @apple imac even though I haven't seen my hubby in 3 days now! #geek,"{'neg': 0.085, 'neu': 0.704, 'pos': 0.211, 'compound': 0.5707}",0.5707,Positive,Positive,3,Neutral,"tensor([[-0.0275,  0.6197, -0.2783]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4090, -0.1611,  0.1397]], grad_fn=<AddmmBackward>)"
64,apple,positive,1.26057e+17,Mon Oct 17 22:08:32 +0000 2011,making the switch from @Android to @Apple #iphone #iphone4S #smartphone #stevejobs (@ Apple Store) http://t.co/kj6pJvkH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.1864,  0.5444, -0.5150]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6401, -0.2954,  0.0472]], grad_fn=<AddmmBackward>)"
65,apple,positive,1.26049e+17,Mon Oct 17 21:37:21 +0000 2011,So THANKFUL for the incredible people @apple for going above and beyond and offering to and replacing my  water-damaged Macbook Pro!!! Wow!,"{'neg': 0.0, 'neu': 0.674, 'pos': 0.326, 'compound': 0.8932}",0.8932,Positive,Positive,3,Neutral,"tensor([[ 0.1732, -0.0051, -0.6450]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.3229, -0.1041,  0.0536]], grad_fn=<AddmmBackward>)"
66,apple,positive,1.2604e+17,Mon Oct 17 21:02:16 +0000 2011,New macbook is too sick @apple,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5106}",-0.5106,Negative,Negative,-1,Neutral,"tensor([[-0.5442,  0.6868, -0.4396]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1818, -0.1939,  0.3813]], grad_fn=<AddmmBackward>)"
67,apple,positive,1.2604e+17,Mon Oct 17 21:01:10 +0000 2011,Play on ma man. Loving the camera in the #iphone4s. Well done @apple  #fb http://t.co/tmdFqRe1,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.8126}",0.8126,Positive,Positive,3,Neutral,"tensor([[-0.0111,  0.4958, -0.1443]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.9816,  0.1445, -0.0529]], grad_fn=<AddmmBackward>)"
68,apple,positive,1.26034e+17,Mon Oct 17 20:39:00 +0000 2011,So yeah... @apple #iOS5 #readinglists have changed my life. #nowicanspendevenmoretimeonmyphone.,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3597}",0.3597,Positive,Neutral,0,Neutral,"tensor([[ 0.0590,  0.3677, -0.6421]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6012, -0.0690,  0.0942]], grad_fn=<AddmmBackward>)"
69,apple,positive,1.26027e+17,Mon Oct 17 20:08:14 +0000 2011,@Apple Safari Reader owns the worldwide web,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.1613,  1.3386, -0.2589]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.4346,  0.0093, -0.2534]], grad_fn=<AddmmBackward>)"
70,apple,positive,1.26019e+17,Mon Oct 17 19:38:59 +0000 2011,I love @apple service . My case has cracked 3x and I go in and they hand me a case and I walk out,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.8126}",0.8126,Positive,Positive,2,Neutral,"tensor([[ 0.2328,  0.3553, -0.4180]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2466,  0.3530,  0.6235]], grad_fn=<AddmmBackward>)"
71,apple,positive,1.26015e+17,Mon Oct 17 19:21:52 +0000 2011,"#10twitterpeopleiwouldliketomeet 
@coollike @TheGadgetShow  @thelittleappkid @Jon4Lakers @BenRubery @Apple @twitter @FXhomeHitFilm  (-2)","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[ 0.0589,  0.4954, -0.2020]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.9282, -0.1837,  0.0246]], grad_fn=<AddmmBackward>)"
72,apple,positive,1.2601e+17,Mon Oct 17 19:00:39 +0000 2011,Said to have laid out the next 4 years @apple.Jobs last iPhone is 2012 not the iPhone4S. iPhone(4G/5) 2012 is magical! http://t.co/DxxklUBp,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.4303,  0.7345, -0.2813]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6450, -0.2097, -0.6048]], grad_fn=<AddmmBackward>)"
73,apple,positive,1.26008e+17,Mon Oct 17 18:55:11 +0000 2011,"Kind of excited. On my way to my last class right now and then going to the @Apple store, so buy #MacOSC Snow Leopard and Lion :-)","{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.5719}",0.5719,Positive,Positive,2,Neutral,"tensor([[-0.0722,  0.7617, -0.3246]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5940, -0.1444, -0.7465]], grad_fn=<AddmmBackward>)"
74,apple,positive,1.26003e+17,Mon Oct 17 18:32:14 +0000 2011,i used to be with @blackberry over 4-5yrs .. after all the disruptions and lost gigs thx to their service im moving to @apple #iphone,"{'neg': 0.161, 'neu': 0.753, 'pos': 0.086, 'compound': -0.296}",-0.29600000000000004,Negative,Negative,-1,Neutral,"tensor([[ 0.1362,  0.2511, -0.3747]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.1102, -0.1029,  0.1682]], grad_fn=<AddmmBackward>)"
75,apple,positive,1.26e+17,Mon Oct 17 18:20:38 +0000 2011,"Apple sells 4 million iPhones in 3 days @apple keep doing what you are doing, because you are doing it well! http://t.co/ZZc6bE0w","{'neg': 0.0, 'neu': 0.898, 'pos': 0.102, 'compound': 0.3382}",0.3382,Positive,Positive,1,Neutral,"tensor([[-0.4544,  0.2059, -0.3690]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6148, -0.3938,  0.0540]], grad_fn=<AddmmBackward>)"
76,apple,positive,1.25995e+17,Mon Oct 17 18:02:41 +0000 2011,Yessss! I'm lovin the iPhone update especially the slide down bar at top of screen =) good job @Apple.,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.8016}",0.8016,Positive,Positive,2,Neutral,"tensor([[-0.0802,  0.6465, -0.5471]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2780, -0.1199, -0.3048]], grad_fn=<AddmmBackward>)"
77,apple,positive,1.25979e+17,Mon Oct 17 16:56:46 +0000 2011,"4 millions in a weekend, 16 #iPhone4S per second. This is madness?! no, this is @Apple !!!","{'neg': 0.203, 'neu': 0.797, 'pos': 0.0, 'compound': -0.6209}",-0.6209,Negative,Negative,-1,Neutral,"tensor([[-0.6010, -0.0814, -0.8914]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2068, -0.0958, -0.1579]], grad_fn=<AddmmBackward>)"
78,apple,positive,1.25975e+17,Mon Oct 17 16:40:37 +0000 2011,.@apple you got me. I'm now invested. MacBook Pro next year. Time to get on selling more of my #android gear,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.0709,  0.6710, -0.2026]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4873, -0.4319,  0.0312]], grad_fn=<AddmmBackward>)"
79,apple,positive,1.2596e+17,Mon Oct 17 15:44:16 +0000 2011,@iancollinsuk @apple I like what you did there...!,"{'neg': 0.0, 'neu': 0.715, 'pos': 0.285, 'compound': 0.4199}",0.4199,Positive,Positive,2,Neutral,"tensor([[ 0.0113,  0.7116, -0.0841]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3880,  0.3030,  0.3171]], grad_fn=<AddmmBackward>)"
80,apple,positive,1.25959e+17,Mon Oct 17 15:39:14 +0000 2011,I just sent my grandma a post card using my #CardsApp thanks @Apple,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",0.4404,Positive,Positive,1,Neutral,"tensor([[ 0.1179,  0.2892, -1.2042]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.2644, -0.1189,  0.3893]], grad_fn=<AddmmBackward>)"
81,apple,positive,1.25948e+17,Mon Oct 17 14:54:56 +0000 2011,"@KostaTsetsekas @apple Putting it in the wash is kind of the equivalent to ""Will it blend?"" Glad to hear it's still alive.","{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.6808}",0.6808,Positive,Positive,1,Neutral,"tensor([[ 0.0292,  0.4234, -0.2698]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.8559, -0.4241, -0.1738]], grad_fn=<AddmmBackward>)"
82,apple,positive,1.25947e+17,Mon Oct 17 14:52:14 +0000 2011,Laundering Ari's iPhone not my finest moment. But after drying in bag of (organic :-) rice for 4 days it booted up!!!!!!!!!!! @apple,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.6271}",0.6271,Positive,Positive,1,Neutral,"tensor([[ 0.0811,  0.6888, -0.2211]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3906,  0.2974,  0.0846]], grad_fn=<AddmmBackward>)"
83,apple,positive,1.25943e+17,Mon Oct 17 14:36:34 +0000 2011,"Bravo, @Apple! http://t.co/BgoTzj7K","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.4491, -0.1253, -0.7400]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.0452,  0.0102, -0.1126]], grad_fn=<AddmmBackward>)"
84,apple,positive,1.2594e+17,Mon Oct 17 14:25:04 +0000 2011,"God Bless @YouTube, @apple for  #appletv & our bad ass system. LOVING #PrincessOfChina. GB to @coldplay & @rihanna too :)","{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.948}",0.948,Positive,Positive,2,Neutral,"tensor([[ 0.2078,  0.7573, -0.4300]], grad_fn=<AddmmBackward>)",Positive,"tensor([[0.0142, 0.7046, 0.6316]], grad_fn=<AddmmBackward>)"
85,apple,positive,1.25926e+17,Mon Oct 17 13:26:21 +0000 2011,Been off twitter for a few days as I smashed my iPhone but @apple were very nice and gave me a new one :),"{'neg': 0.0, 'neu': 0.73, 'pos': 0.27, 'compound': 0.8458}",0.8458,Positive,Positive,1,Neutral,"tensor([[ 0.0037,  0.7976, -0.6583]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7266, -0.2397,  0.1079]], grad_fn=<AddmmBackward>)"
86,apple,positive,1.25924e+17,Mon Oct 17 13:21:42 +0000 2011,Thank you @Apple iOS 5 for email pop up on the lock screen and opening it when unlocking.,"{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",0.3612,Positive,Positive,1,Neutral,"tensor([[ 0.2532,  0.7829, -0.6632]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.7825, -0.3615, -0.0541]], grad_fn=<AddmmBackward>)"
87,apple,positive,1.25923e+17,Mon Oct 17 13:15:57 +0000 2011,One word - #wow. RT @jldavid iPhone 4S First Weekend Sales Top Four Million: http://t.co/Zx5Pw0GT (via @apple),"{'neg': 0.0, 'neu': 0.728, 'pos': 0.272, 'compound': 0.6808}",0.6808,Positive,Positive,2,Neutral,"tensor([[ 0.3623,  0.1678, -0.0153]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.1275, -0.3967, -0.1636]], grad_fn=<AddmmBackward>)"
88,apple,positive,1.2591e+17,Mon Oct 17 12:22:34 +0000 2011,This good here iPhone will do me VERY well today. Thanks to the gods that are @apple.,"{'neg': 0.0, 'neu': 0.587, 'pos': 0.413, 'compound': 0.8705}",0.8705,Positive,Positive,1,Neutral,"tensor([[-0.2000,  1.4244, -0.4179]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6098,  0.3268, -0.3289]], grad_fn=<AddmmBackward>)"
89,apple,positive,1.25902e+17,Mon Oct 17 11:53:42 +0000 2011,RT @MN2NOVA: Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.8858}",0.8858,Positive,Positive,3,Neutral,"tensor([[-0.3746,  0.5450, -0.5174]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.2074, -0.3027, -0.4573]], grad_fn=<AddmmBackward>)"
90,apple,positive,1.25901e+17,Mon Oct 17 11:49:20 +0000 2011,Love ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! #ios5 @apple,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8858}",0.8858,Positive,Positive,3,Neutral,"tensor([[-0.3651,  0.7953, -0.1665]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.0753,  0.1725, -0.4950]], grad_fn=<AddmmBackward>)"
91,apple,positive,1.259e+17,Mon Oct 17 11:46:32 +0000 2011,Love #ios5 Easter eggs. Pull down from middle top to bottom and see what pulls down. Awesome little feature! @apple #lovemyiphone,"{'neg': 0.0, 'neu': 0.634, 'pos': 0.366, 'compound': 0.8858}",0.8858,Positive,Positive,3,Neutral,"tensor([[-0.3174,  0.3456, -0.0877]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.2808,  0.2726, -0.2256]], grad_fn=<AddmmBackward>)"
92,apple,positive,1.25899e+17,Mon Oct 17 11:39:02 +0000 2011,Updated my iOS and started using cloud services. Pretty bad ass @apple my #iPhone 3GS still the champ.,"{'neg': 0.0, 'neu': 0.553, 'pos': 0.447, 'compound': 0.8834}",0.8834,Positive,Positive,1,Neutral,"tensor([[-0.1637,  1.0885, -0.5736]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.1864,  0.0081,  0.2094]], grad_fn=<AddmmBackward>)"
93,apple,positive,1.2585e+17,Mon Oct 17 08:27:01 +0000 2011,"Gone for a run, beautiful morning , man do I love iOS 5 @apple, #iPhone","{'neg': 0.0, 'neu': 0.616, 'pos': 0.384, 'compound': 0.8442}",0.8442,Positive,Positive,2,Negative,"tensor([[ 0.3621,  0.6915, -0.5703]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.8203,  0.0477,  0.2516]], grad_fn=<AddmmBackward>)"
94,apple,positive,1.2584e+17,Mon Oct 17 07:46:17 +0000 2011,@apple your simply the best.,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,Positive,Positive,1,Neutral,"tensor([[-0.2711,  0.3255, -0.4121]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6781, -0.2315, -0.1173]], grad_fn=<AddmmBackward>)"
95,apple,positive,1.25795e+17,Mon Oct 17 04:47:03 +0000 2011,I must admit @apple has made me a very happy camper! I have text tones now! Lol! Ring tone: #MakeMeProud Drakes vers! Text tone: Nicki's,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.8677}",0.8677,Positive,Positive,2,Neutral,"tensor([[-0.2489,  0.4186, -0.1304]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5272,  0.0909,  0.1712]], grad_fn=<AddmmBackward>)"
96,apple,positive,1.25729e+17,Mon Oct 17 00:23:56 +0000 2011,"Day305, I'm thankful for the great customer service received today from @Apple via phone CS, new phone on the way #365daysofgratefulness","{'neg': 0.0, 'neu': 0.709, 'pos': 0.291, 'compound': 0.8316}",0.8316,Positive,Positive,2,Neutral,"tensor([[-0.1989,  0.2898, -0.5410]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4869, -0.0403, -0.6152]], grad_fn=<AddmmBackward>)"
97,apple,positive,1.25728e+17,Mon Oct 17 00:19:37 +0000 2011,S/O to @apple for replacing my phone for free,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Neutral,0,Neutral,"tensor([[-0.4813,  0.7164, -0.8594]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[0.3063, 0.2371, 0.2444]], grad_fn=<AddmmBackward>)"
98,apple,positive,1.25723e+17,Mon Oct 17 00:00:13 +0000 2011,Loving the new iPod update @apple,"{'neg': 0.0, 'neu': 0.562, 'pos': 0.438, 'compound': 0.5994}",0.5994,Positive,Positive,3,Neutral,"tensor([[-0.1751,  0.4456,  0.1001]], grad_fn=<AddmmBackward>)",Negative,"tensor([[ 0.0975, -0.1817,  0.1110]], grad_fn=<AddmmBackward>)"
99,apple,positive,1.25718e+17,Sun Oct 16 23:39:51 +0000 2011,@alexlindsay My wife upgraded her iPhone 4. I think Siri alone is worth the upgrade. Looking forward to @Apple continuing to enhance Siri.,"{'neg': 0.08, 'neu': 0.843, 'pos': 0.076, 'compound': -0.0258}",-0.0258,Neutral,Neutral,0,Neutral,"tensor([[-0.4535,  0.6884, -1.0202]], grad_fn=<AddmmBackward>)",Negative,"tensor([[-0.5365, -0.0986,  0.2724]], grad_fn=<AddmmBackward>)"
100,apple,positive,1.25714e+17,Sun Oct 16 23:26:28 +0000 2011,RT @tomkeene Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/BPPJwncp,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}",0.6124,Positive,Positive,1,Negative,"tensor([[ 0.1178,  0.3467, -0.1580]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.0661, -0.1545, -0.3833]], grad_fn=<AddmmBackward>)"
101,apple,positive,1.25714e+17,Sun Oct 16 23:25:12 +0000 2011,@SteveJobs being honored tonite @Apple...A truly great loss to the world.He will so be missed,"{'neg': 0.187, 'neu': 0.391, 'pos': 0.422, 'compound': 0.7918}",0.7918,Positive,Neutral,0,Neutral,"tensor([[-0.2955,  0.5556, -0.5215]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6653,  0.0587, -0.0080]], grad_fn=<AddmmBackward>)"
102,apple,positive,1.25712e+17,Sun Oct 16 23:19:14 +0000 2011,Thx @instagram Thx @apple #hypo #D-76 #tri-x http://t.co/D7EeJHBT,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.6124}",0.6124,Positive,Positive,1,Neutral,"tensor([[-0.4322,  0.5947, -0.5439]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.5584,  0.3332,  0.0323]], grad_fn=<AddmmBackward>)"
103,apple,positive,1.25709e+17,Sun Oct 16 23:04:09 +0000 2011,Loving my new #iPhone4S thanks @apple for #ios5,"{'neg': 0.0, 'neu': 0.469, 'pos': 0.531, 'compound': 0.7783}",0.7783,Positive,Positive,3,Neutral,"tensor([[ 0.1654,  0.2418, -0.6046]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.4192, -0.1772, -0.1963]], grad_fn=<AddmmBackward>)"
104,apple,positive,1.25707e+17,Sun Oct 16 22:56:54 +0000 2011,i love this. so much. thank you @apple.  http://t.co/Ui8lOEzX,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.7893}",0.7893,Positive,Positive,2,Neutral,"tensor([[ 0.0044,  0.9274, -0.3021]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6379, -0.0389, -0.0460]], grad_fn=<AddmmBackward>)"
105,apple,positive,1.25701e+17,Sun Oct 16 22:34:27 +0000 2011,@apple the iPhone 4s is great #genius,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}",0.6249,Positive,Positive,2,Neutral,"tensor([[ 0.0719,  0.4229, -0.2496]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-1.5819,  0.0092, -0.1875]], grad_fn=<AddmmBackward>)"
106,apple,positive,1.257e+17,Sun Oct 16 22:28:08 +0000 2011,@apple Cards app notifies me the card I sent has arrived at local post office and should be delivered today... Sunday. Truly is #magic.,"{'neg': 0.0, 'neu': 0.888, 'pos': 0.112, 'compound': 0.4404}",0.4404,Positive,Positive,1,Neutral,"tensor([[-0.2799,  0.5265, -0.2279]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.6803, -0.1940, -0.2297]], grad_fn=<AddmmBackward>)"
107,apple,positive,1.25689e+17,Sun Oct 16 21:45:48 +0000 2011,Love my new I0S5 @Apple updates. Just when I think it can't get any better somehow it simplifies my life more. That's right-it's an Apple.,"{'neg': 0.081, 'neu': 0.777, 'pos': 0.142, 'compound': 0.4203}",0.4203,Positive,Positive,2,Neutral,"tensor([[ 0.0058,  0.5612, -0.2914]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.3676,  0.0235, -0.7239]], grad_fn=<AddmmBackward>)"
108,apple,positive,1.25682e+17,Sun Oct 16 21:17:17 +0000 2011,@apple Siri is amazing,"{'neg': 0.0, 'neu': 0.441, 'pos': 0.559, 'compound': 0.5859}",0.5859,Positive,Positive,2,Neutral,"tensor([[ 0.0078,  0.9256, -0.5839]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.8478,  0.1429, -0.6626]], grad_fn=<AddmmBackward>)"
109,apple,positive,1.2568e+17,Sun Oct 16 21:10:33 +0000 2011,@rygurl you need an @apple iphone4S with Siri!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Neutral,Positive,1,Neutral,"tensor([[-0.4120,  0.5882, -1.0405]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[ 0.1152,  0.3418, -0.3103]], grad_fn=<AddmmBackward>)"
110,apple,positive,1.25677e+17,Sun Oct 16 21:00:07 +0000 2011,"Meet #Siri, your new iPhone butler. Click the link and be amazed by all it can do: http://t.co/lvfFdCEL @Apple","{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4939}",0.4939,Positive,Positive,2,Neutral,"tensor([[-0.2965,  0.1849, -0.5331]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.5633,  0.0417, -0.2355]], grad_fn=<AddmmBackward>)"
111,apple,positive,1.25673e+17,Sun Oct 16 20:42:33 +0000 2011,"just my man @apple store in @schaumburg, whoops!!!!😁","{'neg': 0.0, 'neu': 0.742, 'pos': 0.258, 'compound': 0.6331}",0.6331,Positive,Positive,1,Neutral,"tensor([[ 0.2268,  0.7020, -0.4490]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.3338, -0.2163, -0.5883]], grad_fn=<AddmmBackward>)"
112,apple,positive,1.25667e+17,Sun Oct 16 20:19:39 +0000 2011,"So, I am using my work PC (NEVER EVER) to get a feel for it; it has the worst speakers ever!! @apple you have spoiled me!! #imamac","{'neg': 0.168, 'neu': 0.832, 'pos': 0.0, 'compound': -0.7405}",-0.7405,Negative,Negative,-3,Neutral,"tensor([[ 0.6844,  0.0944, -0.6332]], grad_fn=<AddmmBackward>)",Neutral,"tensor([[-0.6549, -0.0499, -0.1123]], grad_fn=<AddmmBackward>)"
113,apple,positive,1.25664e+17,Sun Oct 16 20:08:17 +0000 2011,I ♥ @Apple http://t.co/a8on3IAa,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}",0.6369,Positive,Neutral,0,Neutral,"tensor([[-0.5647,  0.5766, -0.5489]], grad_fn=<AddmmBackward>)",Positive,"tensor([[ 0.2765, -0.4747,  0.1550]], grad_fn=<AddmmBackward>)"
114,apple,positive,1.25662e+17,Sun Oct 16 20:00:25 +0000 2011,@apple just got the new iOS5 upgrade with iMessage...good luck surviving now @BlackBerry,"{'neg': 0.0, 'neu': 0.679, 'pos': 0.321, 'compound': 0.6369}",0.6369,Positive,Positive,2,Neutral,"tensor([[ 0.1743,  0.2023, -0.2729]], grad_fn=<AddmmBackward>)",Positive,"tensor([[-0.7046, -0.3464, -0.4799]], grad_fn=<AddmmBackward>)"
